episode,seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown,validation_selector
34,42,profit_none_seed42,profit,none,0.005,20,1e-06,9.158254361063294,0.0012103056544223371,0.050000000000000044,-0.35723578470451056,-0.11014230621451737,0.45932790112483335,-0.23979014979232355,-0.5867803289280017,sharpe_ratio
35,42,profit_none_seed42,profit,none,0.005,20,1e-06,9.394144412488721,0.0012390421937999321,0.050000000000000044,-0.34406157034189855,-0.07732373610876064,0.5127985320079161,-0.15078774856470725,-0.6948792782912183,sharpe_ratio
36,42,profit_none_seed42,profit,none,0.005,20,1e-06,9.31727131207533,0.00130125407180696,0.050000000000000044,-0.03094403624251496,0.08515205239224,0.4435992005804453,0.19195718180019117,-0.5219982076007463,sharpe_ratio
37,42,profit_none_seed42,profit,none,0.005,20,1e-06,8.852533285357506,0.0012049340264580562,0.050000000000000044,-0.15795227546281532,0.031146095567571308,0.4848654011033703,0.06423658090821613,-0.6499109737384717,sharpe_ratio
38,42,profit_none_seed42,profit,none,0.005,20,1e-06,8.719985409486284,0.0012282505991502242,0.050000000000000044,-0.41429485486767215,-0.1401795428686734,0.48540043509112607,-0.2887915476267692,-0.6560944543383758,sharpe_ratio
39,42,profit_none_seed42,profit,none,0.005,20,1e-06,9.207330875326475,0.0012613975260740815,0.050000000000000044,0.03740156984118559,0.16331348172790472,0.5171418015880445,0.31580019489122707,-0.6174119381373107,sharpe_ratio
40,42,profit_none_seed42,profit,none,0.005,20,1e-06,8.391174549750101,0.0012016942832757686,0.050000000000000044,-0.0069300393001383576,0.13021337692036283,0.5029854001682295,0.2588810269181002,-0.5651036342289826,sharpe_ratio
41,42,profit_none_seed42,profit,none,0.005,20,1e-06,9.528352024372571,0.0012503058677050861,0.050000000000000044,-0.366349918539834,-0.09243661012925264,0.5148870496694826,-0.179527937609986,-0.5802236273970844,sharpe_ratio
42,42,profit_none_seed42,profit,none,0.005,20,1e-06,9.229513778987801,0.0012408768549065667,0.050000000000000044,-0.0347152989875551,0.09206439283135404,0.46182863185584316,0.19934752087889462,-0.42217763759780114,sharpe_ratio
43,42,profit_none_seed42,profit,none,0.005,20,1e-06,9.188790651572873,0.0011815520083692246,0.050000000000000044,-0.2210548963626221,-0.00660667280720173,0.48837283437507517,-0.013527928545934927,-0.6249299663076342,sharpe_ratio
44,42,profit_none_seed42,profit,none,0.005,20,1e-06,9.002347888743811,0.0011845781053285785,0.050000000000000044,-0.013298047141177105,0.11094293226956697,0.4750008374309475,0.2335636561602802,-0.41046727030624486,sharpe_ratio
45,42,profit_none_seed42,profit,none,0.005,20,1e-06,9.516986261666894,0.0011545757047409589,0.050000000000000044,-0.18902137191087187,0.01871674822670566,0.498353021523702,0.03755720828074779,-0.6488671072814436,sharpe_ratio
46,42,profit_none_seed42,profit,none,0.005,20,1e-06,8.367860128065226,0.0011951025585625595,0.050000000000000044,-0.16614436829192947,0.014926766320584095,0.46249883926852076,0.03227417033995584,-0.5076792303005053,sharpe_ratio
47,42,profit_none_seed42,profit,none,0.005,20,1e-06,8.267957788482178,0.0011826321763898206,0.050000000000000044,0.05181451484935495,0.14603844735575455,0.4727483569680638,0.30891370684471803,-0.4931522908508553,sharpe_ratio
48,42,profit_none_seed42,profit,none,0.005,20,1e-06,9.249672903391591,0.0012595347405576789,0.050000000000000044,-0.24486525802737602,-0.022835101786889855,0.4871316999123541,-0.04687664915052418,-0.43768069587559233,sharpe_ratio
49,42,profit_none_seed42,profit,none,0.005,20,1e-06,8.706962354314204,0.0012262270692315975,0.050000000000000044,-0.3597461637022331,-0.10621553580827514,0.4735226099723882,-0.2243093224512948,-0.5399732448059557,sharpe_ratio
50,42,profit_none_seed42,profit,none,0.005,20,1e-06,8.80769884446026,0.0011552336992264795,0.050000000000000044,-0.2765353897313564,-0.06356267161288442,0.44193400101797303,-0.14382842566191098,-0.5400113472288479,sharpe_ratio
