episode,seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown,validation_selector
25,42,profit_none_seed42,profit,none,0.005,20,1e-06,5.089918126319871,0.00017552759979475003,0.050000000000000044,0.05725720995189065,0.041627646891143844,0.2166991013815254,0.19209884409189706,-0.2165222571087756,sharpe_ratio
26,42,profit_none_seed42,profit,none,0.005,20,1e-06,4.4485486818584015,0.00018712122523043562,0.050000000000000044,-0.05104846537171859,0.004694247292541309,0.20563130284842934,0.02282846642274807,-0.2590863212177814,sharpe_ratio
27,42,profit_none_seed42,profit,none,0.005,20,1e-06,5.155092369470631,0.00017795461881287556,0.050000000000000044,0.2537492208043961,0.09707621802964272,0.21042282575511606,0.4613388194996354,-0.17993911885178493,sharpe_ratio
28,42,profit_none_seed42,profit,none,0.005,20,1e-06,5.15313763165538,0.00018506290832174843,0.050000000000000044,0.053013200573612584,0.04297547727673523,0.22825180901756345,0.18828099309139917,-0.18569251548794408,sharpe_ratio
29,42,profit_none_seed42,profit,none,0.005,20,1e-06,5.252590095286774,0.00018465273024534693,0.050000000000000044,-0.009370873609385932,0.023590760491541074,0.22948004329853597,0.10280092400388517,-0.2390529878664841,sharpe_ratio
30,42,profit_none_seed42,profit,none,0.005,20,1e-06,4.975867058804311,0.0001911908155054435,0.050000000000000044,-0.11342066990013022,-0.01639035944310696,0.20556508641343352,-0.07973318684157576,-0.23819689375362474,sharpe_ratio
31,42,profit_none_seed42,profit,none,0.005,20,1e-06,5.1176841670770195,0.0001913433992237418,0.050000000000000044,0.22014806607044068,0.09062887908022588,0.22232940246709096,0.4076333497709135,-0.21726515507919153,sharpe_ratio
32,42,profit_none_seed42,profit,none,0.005,20,1e-06,4.706537606765249,0.00019394637739565627,0.050000000000000044,0.3250902463559908,0.11888015122561102,0.22152547961360464,0.536643240465916,-0.15190680519156308,sharpe_ratio
33,42,profit_none_seed42,profit,none,0.005,20,1e-06,5.151736807623644,0.00019378798088225558,0.050000000000000044,0.036605128170946744,0.034608283295277875,0.21391984934500832,0.16178154295285566,-0.2231153879992055,sharpe_ratio
34,42,profit_none_seed42,profit,none,0.005,20,1e-06,4.712929070761708,0.00020048834194653028,0.050000000000000044,0.1688234153504271,0.07462847409885032,0.21611445575720672,0.34531921447536806,-0.26746383056259426,sharpe_ratio
35,42,profit_none_seed42,profit,none,0.005,20,1e-06,4.5201876619476975,0.0002112026241807511,0.050000000000000044,-0.11960041796003174,-0.01707881568570402,0.21263713862450734,-0.08031906277606207,-0.2703649035947465,sharpe_ratio
36,42,profit_none_seed42,profit,none,0.005,20,1e-06,4.678902013358383,0.00019931633122381677,0.050000000000000044,-0.09197878203988297,-0.008766256991942778,0.2068324019527592,-0.04238338340210836,-0.2529238903465798,sharpe_ratio
37,42,profit_none_seed42,profit,none,0.005,20,1e-06,5.201874874888103,0.0001993526771643467,0.050000000000000044,-0.125405495421112,-0.017740281368952338,0.21910733812182187,-0.08096616718098637,-0.37635087629457353,sharpe_ratio
38,42,profit_none_seed42,profit,none,0.005,20,1e-06,4.855123168627068,0.00019983896460556305,0.050000000000000044,0.012303062035025958,0.028263184949481213,0.21964313091987225,0.12867775482490218,-0.2868097778790928,sharpe_ratio
39,42,profit_none_seed42,profit,none,0.005,20,1e-06,4.960577173114226,0.00018601800487644263,0.050000000000000044,0.34081902727256685,0.12344536931657446,0.22307973008992674,0.5533688303585979,-0.23453079844302427,sharpe_ratio
40,42,profit_none_seed42,profit,none,0.005,20,1e-06,5.259370303071269,0.00018813167897178422,0.050000000000000044,-0.247664206328024,-0.06623837443715752,0.20169719989753299,-0.32840502729243737,-0.31820107071532866,sharpe_ratio
41,42,profit_none_seed42,profit,none,0.005,20,1e-06,5.461280904278883,0.00019775968594002986,0.050000000000000044,-0.04080173495635464,0.008339833552027276,0.20686605017173487,0.04031513892735788,-0.28178860527456495,sharpe_ratio
42,42,profit_none_seed42,profit,none,0.005,20,1e-06,4.88927141602128,0.0001949505682920887,0.050000000000000044,0.231180337805599,0.08957931272204478,0.20467593793561534,0.4376641124772744,-0.17550337223912116,sharpe_ratio
43,42,profit_none_seed42,profit,none,0.005,20,1e-06,5.356076433227078,0.00019219888839015268,0.050000000000000044,0.023523801596356142,0.030117256451352548,0.2119924419803045,0.14206759528790483,-0.2885940325811974,sharpe_ratio
44,42,profit_none_seed42,profit,none,0.005,20,1e-06,5.186680047800516,0.00019241856491898044,0.050000000000000044,0.2151708716287346,0.08760219596531726,0.2153563208808992,0.40677791860014567,-0.20357112789283816,sharpe_ratio
45,42,profit_none_seed42,profit,none,0.005,20,1e-06,5.08211756572426,0.00019129861429512238,0.050000000000000044,-0.12728472631910226,-0.01882415492059808,0.21701264372972984,-0.08674220357428533,-0.3259846087481939,sharpe_ratio
46,42,profit_none_seed42,profit,none,0.005,20,1e-06,5.472881428519746,0.0001945100101181082,0.050000000000000044,-0.13257108398041784,-0.02479157203305027,0.19684200750237624,-0.1259465514887669,-0.3139657847854871,sharpe_ratio
47,42,profit_none_seed42,profit,none,0.005,20,1e-06,5.150820274338856,0.0002026422601848366,0.050000000000000044,-0.02102773849256323,0.013982534826457726,0.202884766307231,0.06891860380135093,-0.3168489252947123,sharpe_ratio
48,42,profit_none_seed42,profit,none,0.005,20,1e-06,5.391248394780249,0.0002149079728777254,0.050000000000000044,0.162064266015018,0.06927588179110034,0.20080482940771072,0.3449911139858283,-0.17409990228125372,sharpe_ratio
49,42,profit_none_seed42,profit,none,0.005,20,1e-06,5.252806589844524,0.0001986891907840748,0.050000000000000044,0.011661223200305049,0.023221986273229467,0.19706757953681683,0.11783767947934357,-0.2450470405492483,sharpe_ratio
50,42,profit_none_seed42,profit,none,0.005,20,1e-06,5.405164114019678,0.0002047193811668404,0.050000000000000044,0.10109570709964366,0.05152652050300066,0.2012282057915635,0.25606012984269677,-0.1741094276782884,sharpe_ratio
