episode,seed,run_name,state_mode,reward_mode,sentiment_imputation_mode,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown
89,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,717.8293022473455,1294.1753444517144,0.050000000000000044,-0.6471842790539784,-0.3402240616506046,0.46099251992934104,-0.7380251239277216,-0.7110735067569305
90,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,708.46710502834,512.3805085047333,0.050000000000000044,-0.6884954538898076,-0.3534781543431741,0.5451120789248158,-0.6484504159958768,-0.7561088595745779
91,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,4858.352204484975,2385.608997606164,0.050000000000000044,-0.7054601585500809,-0.3727242338321951,0.5411832069517011,-0.68872098957324,-0.759303732892955
92,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,713.7634161150817,5293.254928275176,0.050000000000000044,-0.5943328576254838,-0.2905360053601139,0.46642704970675164,-0.6228969900926146,-0.7024776981096723
93,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,714.6246892377607,2333.1067924178396,0.050000000000000044,-0.5547945086991837,-0.21876743728270742,0.5633201356988952,-0.38835366147756983,-0.6956077334895516
94,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,2.6145330325815532,3186.8070237591373,0.050000000000000044,-0.7627011888207589,-0.43771850351501695,0.5391635429911116,-0.8118473684008582,-0.8053889806729955
95,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,6.877570153205699,2860.1028631150166,0.050000000000000044,-0.6565910635540574,-0.321166132820878,0.5448180911912531,-0.5894924159339925,-0.7183670544507397
96,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,879.4931613864205,1592.2296830281546,0.050000000000000044,-0.6194363155195373,-0.2880297521549531,0.537594159787485,-0.5357754486559403,-0.7083248063453018
97,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,6862.233314365071,7759.219947559302,0.050000000000000044,-0.6092377363883137,-0.2738786066396178,0.5511180722832787,-0.49695087207890043,-0.7070423924784834
98,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,-0.48400952002042574,5508.378398021301,0.050000000000000044,-0.6777799174708972,-0.36655050693971847,0.4706948279826725,-0.7787434344896014,-0.7175834477353511
99,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,16.61575842520524,3511.0607445436513,0.050000000000000044,-0.6235096291527799,-0.2864201856330916,0.5533129200704003,-0.5176459382091586,-0.730028982063457
100,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,-2.2957918710622662,4462.086021840532,0.050000000000000044,-0.5150458872467205,-0.18762772010222262,0.55836049263532,-0.33603330209962984,-0.697887819365627
101,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,8.729494798863332,6910.009616524519,0.050000000000000044,-0.6632482890361807,-0.3581929621497578,0.4511011439478283,-0.7940413518241584,-0.6755115408520559
102,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,764.613162534362,1629.6964111518646,0.050000000000000044,-0.7146935584632688,-0.4049468346752001,0.4673519507473586,-0.8664708342987243,-0.7250833638401808
103,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,3.7278365453146565,3951.3484433882622,0.050000000000000044,-0.49855971394667653,-0.22377228078595235,0.4299562866438093,-0.5204535617625079,-0.6040960146064864
104,45,both_decay_seed45,price_sentiment,differential_sharpe,decay,720.4825800126889,67.93093852265804,0.050000000000000044,-0.6548435791781747,-0.3280435598841912,0.5206967874975071,-0.6300088031285611,-0.7493356528611725
