seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,dataset,strategy,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,comparison_group
45,sharpe_decay_eta0p005_seed45,sharpe,decay,0.005,20,1e-06,validation,double_dqn,0.8089439222798864,0.22578064687723187,0.19302378430692108,1.169703763129134,-0.20230190639481438,sharpe_decay
45,sharpe_decay_eta0p005_seed45,sharpe,decay,0.005,20,1e-06,test,double_dqn,0.3204636741236573,0.2038507586127587,0.30763947719112766,0.6626287382685676,-0.28949411025330385,sharpe_decay
46,sharpe_decay_eta0p005_seed46,sharpe,decay,0.005,20,1e-06,train,double_dqn,2.7661137627206305,0.27936929144334743,0.21474944709909563,1.3009080824987322,-0.21120309568715467,sharpe_decay
46,sharpe_decay_eta0p005_seed46,sharpe,decay,0.005,20,1e-06,validation,double_dqn,-0.33685081165045994,-0.08230745871390843,0.29045296782582547,-0.283376201420897,-0.5414422831067143,sharpe_decay
46,sharpe_decay_eta0p005_seed46,sharpe,decay,0.005,20,1e-06,test,double_dqn,0.6908022113722658,0.43856895322308276,0.4523692425573464,0.9694933075992358,-0.34858424588240333,sharpe_decay
42,sharpe_decay_eta0p01_seed42,sharpe,decay,0.01,20,1e-06,train,double_dqn,23.17313567493574,0.7471917946121773,0.21042985594586883,3.550787939542123,-0.11934841175012423,sharpe_decay
42,sharpe_decay_eta0p01_seed42,sharpe,decay,0.01,20,1e-06,validation,double_dqn,0.32629426912483894,0.10940768161092218,0.17710598961900462,0.617752577686859,-0.2079121727683706,sharpe_decay
42,sharpe_decay_eta0p01_seed42,sharpe,decay,0.01,20,1e-06,test,double_dqn,0.040386599102887555,0.06322860122755047,0.29274337113784055,0.21598644909291143,-0.21065329120711795,sharpe_decay
43,sharpe_decay_eta0p01_seed43,sharpe,decay,0.01,20,1e-06,train,double_dqn,92.63398248362057,1.1830471826365048,0.18182986871601897,6.506341290298033,-0.06505677601650606,sharpe_decay
43,sharpe_decay_eta0p01_seed43,sharpe,decay,0.01,20,1e-06,validation,double_dqn,0.9569417444865391,0.2608373433593485,0.21132292753388304,1.234306880011997,-0.1938068636005461,sharpe_decay
43,sharpe_decay_eta0p01_seed43,sharpe,decay,0.01,20,1e-06,test,double_dqn,-0.24253073901042188,-0.1068951216656231,0.2339409997436484,-0.4569319690980133,-0.39521396259117314,sharpe_decay
44,sharpe_decay_eta0p01_seed44,sharpe,decay,0.01,20,1e-06,train,double_dqn,9.14353826438315,0.5205960964353555,0.24243929326386923,2.147325581702395,-0.23163913893831767,sharpe_decay
44,sharpe_decay_eta0p01_seed44,sharpe,decay,0.01,20,1e-06,validation,double_dqn,0.4369803078735135,0.1596846889549477,0.26437957855184707,0.6039978194595396,-0.36160565864802097,sharpe_decay
44,sharpe_decay_eta0p01_seed44,sharpe,decay,0.01,20,1e-06,test,double_dqn,-0.017080385722168634,0.06770168417002176,0.38992567721169896,0.1736271503178414,-0.41828319155939453,sharpe_decay
45,sharpe_decay_eta0p01_seed45,sharpe,decay,0.01,20,1e-06,train,double_dqn,9.11859876177145,0.5213553668124602,0.24625572311831279,2.11712995016151,-0.2749003760502051,sharpe_decay
45,sharpe_decay_eta0p01_seed45,sharpe,decay,0.01,20,1e-06,validation,double_dqn,1.3631251670752107,0.3456657353957129,0.23907376981567136,1.4458538703858026,-0.3624375265060561,sharpe_decay
45,sharpe_decay_eta0p01_seed45,sharpe,decay,0.01,20,1e-06,test,double_dqn,0.11177198766958707,0.16099718689136666,0.43634375267102127,0.3689686993473458,-0.5580294231154053,sharpe_decay
46,sharpe_decay_eta0p01_seed46,sharpe,decay,0.01,20,1e-06,train,double_dqn,5.3368552913457075,0.4116768799787336,0.26070969307323644,1.5790624242846572,-0.22610573470498851,sharpe_decay
46,sharpe_decay_eta0p01_seed46,sharpe,decay,0.01,20,1e-06,validation,double_dqn,-0.20142292378578908,-0.03727809563946538,0.2536172000293321,-0.14698567618897293,-0.5114545148729996,sharpe_decay
46,sharpe_decay_eta0p01_seed46,sharpe,decay,0.01,20,1e-06,test,double_dqn,0.6884003521809885,0.4073093476909211,0.4022545915800308,1.0125660619336514,-0.252679349145982,sharpe_decay
