episode,seed,run_name,state_mode,reward_mode,sentiment_imputation_mode,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown,validation_selector
18,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,26.655761929434316,1.8993427448855613,0.050000000000000044,0.01807134843531988,0.022973640063329137,0.16546741475513688,0.13884087146297744,-0.233051135142757,cumulative_return
19,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,-51.366731956639725,1.8797623114181345,0.050000000000000044,-0.0028529922753197656,0.014189781353168618,0.1767053977306985,0.08030191230940237,-0.18985520299245806,cumulative_return
20,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,74.07105000092707,2.0416371513384535,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
21,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,-28.278412648798575,1.8920345208847134,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
22,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,28.134258019438903,1.7810645574279522,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
23,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,20.18958455767342,1.9354224042368477,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
24,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,-40.59909833187113,2.0508770528999105,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
25,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,34.106813447440075,2.08125409207188,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
26,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,-29.240648584082674,1.9220618597451415,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
27,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,-8.146426297959183,1.9049347753555042,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,cumulative_return
28,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,37.66467381001368,2.145878619485166,0.050000000000000044,0.1200990070486867,0.08931125689447872,0.24001059271416153,0.3721138133300773,-0.2441749815655735,cumulative_return
29,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,-14.23246286384789,2.426437053866759,0.050000000000000044,-0.0497777752808779,0.018827298462344988,0.2978049681276814,0.06322022960433937,-0.3075105504121448,cumulative_return
30,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,-16.05098469839069,2.3735916889661457,0.050000000000000044,-0.00923541618549828,0.04364306980944721,0.30808094523163404,0.14166104877610555,-0.3075105504121448,cumulative_return
31,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,-19.463961741292337,2.145969852616011,0.050000000000000044,-0.09179915794800675,-0.00271381675660487,0.3022757900590212,-0.00897794942848377,-0.3075105504121448,cumulative_return
32,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,-15.692976619634164,2.159364193578362,0.050000000000000044,-0.00923541618549828,0.04364306980944721,0.30808094523163404,0.14166104877610555,-0.3075105504121448,cumulative_return
33,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,-3.9281038165200903,2.022134108947927,0.050000000000000044,0.004018151603098596,0.050666584807763204,0.30820066375775357,0.1643947945796355,-0.3075105504121448,cumulative_return
34,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,-3.663363896357319,2.08453449581015,0.050000000000000044,0.004018151603098596,0.050666584807763204,0.30820066375775357,0.1643947945796355,-0.3075105504121448,cumulative_return
35,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,-4.025028626989094,2.144401236860929,0.050000000000000044,-0.00923541618549828,0.04364306980944721,0.30808094523163404,0.14166104877610555,-0.3075105504121448,cumulative_return
36,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,-11.987229357570603,1.9009680322352138,0.050000000000000044,-0.00923541618549828,0.04364306980944721,0.30808094523163404,0.14166104877610555,-0.3075105504121448,cumulative_return
37,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,-12.575947897289424,1.8419582949691242,0.050000000000000044,0.006904499229780869,0.05124053852065802,0.3052885893007927,0.16784295357391193,-0.3075105504121448,cumulative_return
38,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,-15.985557377281808,1.850954846732204,0.050000000000000044,0.006904499229780869,0.05124053852065802,0.3052885893007927,0.16784295357391193,-0.3075105504121448,cumulative_return
39,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,-0.33186887535395737,1.9069897602937504,0.050000000000000044,0.006904499229780869,0.05124053852065802,0.3052885893007927,0.16784295357391193,-0.3075105504121448,cumulative_return
40,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,28.787097290455705,1.7973575516788658,0.050000000000000044,-0.09179915794800675,-0.00271381675660487,0.3022757900590212,-0.00897794942848377,-0.3075105504121448,cumulative_return
41,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,-10.729170201465806,1.7893643539670157,0.050000000000000044,-0.00923541618549828,0.04364306980944721,0.30808094523163404,0.14166104877610555,-0.3075105504121448,cumulative_return
42,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,-18.842277034438677,1.8081830836329846,0.050000000000000044,0.14898857321947667,0.12081970908921402,0.2982330579729074,0.40511843291426713,-0.27791464501920526,cumulative_return
43,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,-13.862084795053136,1.8344773811424424,0.050000000000000044,0.004018151603098596,0.050666584807763204,0.30820066375775357,0.1643947945796355,-0.3075105504121448,cumulative_return
44,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,5.646967361284691,1.6619972153831182,0.050000000000000044,0.004018151603098596,0.050666584807763204,0.30820066375775357,0.1643947945796355,-0.3075105504121448,cumulative_return
45,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,-3.8653949860770522,1.7231048253988854,0.050000000000000044,0.0409646384429978,0.06952979384453717,0.3071015060003162,0.22640655446497737,-0.3075105504121447,cumulative_return
46,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,1.7546498892027924,1.5854802816090938,0.050000000000000044,-0.04354095841965466,0.019791764386760446,0.2899221488055283,0.06826578951729628,-0.3342834428791013,cumulative_return
47,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,-14.747290786425335,1.491913907075613,0.050000000000000044,-0.10046658421081567,-0.009379918905081275,0.29580331680983374,-0.03170998556149201,-0.3465393595944932,cumulative_return
48,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,0.637305868465975,1.498090078652343,0.050000000000000044,0.09625531489043015,0.05058666781963406,0.08064328016287485,0.6272893131016547,-0.07760683489118791,cumulative_return
49,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,-12.927781194676012,1.4192643001546204,0.050000000000000044,-0.10227596412880835,-0.009772612474357567,0.298047610968463,-0.03278876298522529,-0.37687276217807586,cumulative_return
50,42,both_decay_eta0p005_seed42,price_sentiment,differential_sharpe,decay,0.005,20,1e-06,-1.9160030480750785,1.4246464673885124,0.050000000000000044,-0.10070425815421358,-0.013760051686381614,0.2805508893052972,-0.049046544534057206,-0.4027907346981411,cumulative_return
