episode,seed,run_name,state_mode,reward_mode,sentiment_imputation_mode,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown,validation_selector
41,42,both_decay_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,26.006154476879757,1.449305342887351,0.050000000000000044,-0.48945601870169275,-0.16739597120133132,0.5561545184131271,-0.300988242762032,-0.7057531608732853,cumulative_return
42,42,both_decay_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,8.335012768326873,1.5660808802288058,0.050000000000000044,-0.48266451374287056,-0.18693137815044647,0.4982120473299311,-0.3752044519041003,-0.690601373290634,cumulative_return
43,42,both_decay_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,10.207974074320177,1.4718750809022563,0.050000000000000044,-0.5206685595542797,-0.21492778168019067,0.5028387260281729,-0.42742885651999035,-0.6812862010200834,cumulative_return
44,42,both_decay_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,29.600690584927605,1.4615602562566081,0.050000000000000044,-0.4597496441820985,-0.15875484256937544,0.5225724535710934,-0.3037948929081422,-0.6867780065630744,cumulative_return
45,42,both_decay_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,7.963599980173729,1.4910206459487527,0.050000000000000044,-0.5391228709002669,-0.22309349294173642,0.5228837113650934,-0.4266598635465348,-0.727502285388347,cumulative_return
46,42,both_decay_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,13.653935142626086,1.4423260078003348,0.050000000000000044,-0.4518924567786581,-0.1350643011062188,0.5605685985820608,-0.24094161079992596,-0.7014746745289835,cumulative_return
47,42,both_decay_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,19.25568485227808,1.4820811233682958,0.050000000000000044,-0.7203083523609732,-0.4186751025559081,0.4373642883820412,-0.957268605776501,-0.744286072972159,cumulative_return
48,42,both_decay_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,33.23212792602096,1.4494007520860406,0.050000000000000044,-0.6045697839621273,-0.2791329689892228,0.5253642170198524,-0.5313132488783014,-0.7021419521492065,cumulative_return
49,42,both_decay_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,15.303766346971369,1.5158268500744063,0.050000000000000044,-0.40933186515015574,-0.11264814409812896,0.5393774940117756,-0.20884843240357678,-0.6462724214816793,cumulative_return
50,42,both_decay_seed42,price_sentiment,differential_sharpe,decay,0.01,20,1e-06,11.79737559874141,1.5218528550150558,0.050000000000000044,-0.6748589495883917,-0.35512932836541644,0.4992517408229896,-0.7113231649027499,-0.7403877977006472,cumulative_return
