episode,run_name,state_mode,reward_mode,sentiment_imputation_mode,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown
36,baseline_none,price_only,profit,none,2.1886481769722166,0.00019578307756146497,0.050000000000000044,-0.2229632476752963,-0.081420004625127,0.2889268752089917,-0.28180142316713475,-0.4099506548776245
37,baseline_none,price_only,profit,none,2.447949473111375,0.0002364118883442868,0.050000000000000044,-0.19468894432213757,-0.06489061084136505,0.2885427865158571,-0.22489077486537318,-0.3567810496562086
38,baseline_none,price_only,profit,none,1.8787825847147657,0.00024118847143987963,0.050000000000000044,0.17470129989130023,0.12910844108951114,0.28552092305257254,0.4521855691316135,-0.270294310606921
39,baseline_none,price_only,profit,none,2.350956819817586,0.00024089895150178307,0.050000000000000044,-0.05368204704551349,0.015592178479123753,0.2941257285566846,0.05301195021474903,-0.35993719138081814
40,baseline_none,price_only,profit,none,2.4220125731991002,0.00025276610141909483,0.050000000000000044,-0.06325902505057668,0.010648534675724797,0.294822677300028,0.03611843828718866,-0.33079346002150567
41,baseline_none,price_only,profit,none,2.219680327133232,0.00023880996508543264,0.050000000000000044,-0.024193930927976504,0.03140357466408661,0.29429397059663587,0.10670818229955809,-0.3021603608312834
42,baseline_none,price_only,profit,none,2.0056230602006235,0.00027731463879762273,0.050000000000000044,0.0,0.0,0.0,0.0,0.0
43,baseline_none,price_only,profit,none,2.240879648527721,0.0002653210142481703,0.050000000000000044,0.17773779428751113,0.09791984640871787,0.15064793766809548,0.6499912838133431,-0.15585047787376205
44,baseline_none,price_only,profit,none,1.4116817775641144,0.00026925213236671095,0.050000000000000044,0.06368434874734219,0.07781766463466666,0.2968575408383634,0.2621380761118606,-0.27343167935721946
45,baseline_none,price_only,profit,none,1.8940888303729655,0.00027177948043438275,0.050000000000000044,0.0,0.0,0.0,0.0,0.0
46,baseline_none,price_only,profit,none,2.5101667793331304,0.00027830640903658355,0.050000000000000044,0.048919675539322194,0.0656686180417767,0.2819327478058071,0.2329229880276579,-0.2885495803631032
47,baseline_none,price_only,profit,none,2.0559986807065527,0.0002842768698001595,0.050000000000000044,0.13231019167667868,0.09974441585219429,0.25615142353909076,0.3893962972139114,-0.24790820683589365
48,baseline_none,price_only,profit,none,2.328874310448908,0.000269439313700897,0.050000000000000044,-0.0050735700030203335,0.009550769570597861,0.15612456323603005,0.061174035479343185,-0.21327724307147
49,baseline_none,price_only,profit,none,1.4859963322167422,0.00023719841137924015,0.050000000000000044,-0.018915065304974665,-0.005700502268488061,0.08814596433021171,-0.06467116573973693,-0.07881476045856839
50,baseline_none,price_only,profit,none,1.7212065011394708,0.00022180726228788266,0.050000000000000044,0.04552355212396697,0.02909972753344303,0.11276341098234044,0.25806001503448894,-0.11695531572319906
