episode,seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown,validation_selector
16,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.659975657773505,0.00015108361402183939,0.050000000000000044,-0.11931252335934261,-0.037965964850055656,0.22389095216366772,-0.16957346638242868,-0.37735475634112126,sharpe_ratio
17,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.302654658898427,0.00015837790104909722,0.050000000000000044,-0.16156234500483246,-0.06221492033273923,0.21986436372909673,-0.2829695512156604,-0.39524826426394377,sharpe_ratio
18,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.493409689246198,0.00015062065980146449,0.050000000000000044,-0.14368318316316286,-0.05430514757128069,0.20955234507489998,-0.2591483648244093,-0.3909531278839463,sharpe_ratio
19,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.404497331580034,0.0001588071927332166,0.050000000000000044,-0.10529337717126785,-0.029570543509209846,0.22734560757173894,-0.13006868188504084,-0.3031683555025184,sharpe_ratio
20,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.424185821866503,0.00016000179949638191,0.050000000000000044,0.0298575936468779,0.04144320904112875,0.2273452146866267,0.18229197873486885,-0.2949727815221166,sharpe_ratio
21,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.360671035038031,0.00015085838995200864,0.050000000000000044,-0.04898337122518037,-0.0059750627381520705,0.19609437770772414,-0.030470341924120924,-0.2911285367545312,sharpe_ratio
22,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.200559064286152,0.00015404095536647065,0.050000000000000044,0.023079308459535097,0.03833339752100429,0.22878238297597425,0.1675539743155394,-0.2881523653662209,sharpe_ratio
23,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.153208140956681,0.00015908500538819217,0.050000000000000044,-0.009675171741408528,0.02154503236180738,0.2289167373945728,0.09411733107427284,-0.34791540719628933,sharpe_ratio
24,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.242763459422088,0.00016107165668064927,0.050000000000000044,0.025849966227520005,0.03238511923658294,0.1952169436001732,0.1658929734240251,-0.37694960865419525,sharpe_ratio
25,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.469541966668972,0.00015966102261190414,0.050000000000000044,0.12027169085403155,0.08617873293497347,0.2264823604914376,0.38050969067955975,-0.30900613894472073,sharpe_ratio
26,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.124318988130466,0.00016701214965577138,0.050000000000000044,0.008469520926249308,0.03317030223034245,0.2382286070344888,0.1392372756708447,-0.3040040097775283,sharpe_ratio
27,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.57041611097955,0.00017104376925238885,0.050000000000000044,0.1255593081118711,0.08834783976503546,0.22483577484707762,0.39294387125503216,-0.2722160076051915,sharpe_ratio
28,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.444191328662103,0.00018180303308723103,0.050000000000000044,0.08596212369785716,0.07135252737094455,0.23454178683013824,0.304220959238364,-0.2823317798779188,sharpe_ratio
29,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.613638615611157,0.00018497855195789004,0.050000000000000044,0.024036032516679295,0.04070033249750171,0.23640856399814306,0.17216099031768328,-0.2820644651019343,sharpe_ratio
30,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.659705693876831,0.00019133821657663053,0.050000000000000044,-0.08264032492145157,-0.019092936133897953,0.2186882642197558,-0.08730663349502749,-0.2961023764973103,sharpe_ratio
31,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.052357741446112,0.00018374323380356542,0.050000000000000044,-0.07193675655076326,-0.008586622459411775,0.2400127946609637,-0.035775686340142956,-0.3639563632241979,sharpe_ratio
32,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.131587020057814,0.00019868790182169451,0.050000000000000044,-0.13740395313542209,-0.048628750091683104,0.2202698467257133,-0.22076898320194094,-0.36706095750862644,sharpe_ratio
33,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.797905660703019,0.00018940514292080843,0.050000000000000044,-0.021437206374233186,0.018589329819321376,0.24197293240783727,0.07682400520728362,-0.3066794041960573,sharpe_ratio
34,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.561011873273363,0.0001952844508324794,0.050000000000000044,-0.006889180618071311,0.019702378873128534,0.21420231230224443,0.09198023429984276,-0.2725750969120828,sharpe_ratio
35,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.582675848258179,0.00020975589287605258,0.050000000000000044,-0.2122396890745477,-0.09018497054674879,0.22434251161952762,-0.40199679452504955,-0.4068150250080639,sharpe_ratio
36,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.35936742064936,0.00019813227861141847,0.050000000000000044,-0.17267399861335886,-0.0647837517296489,0.23726987671714583,-0.2730382492122205,-0.37425507316854667,sharpe_ratio
37,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.922245244420138,0.00019685032794557812,0.050000000000000044,0.012068029869943153,0.03347982992403398,0.2320153297207961,0.14430007691441388,-0.21920350580801318,sharpe_ratio
38,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.582572685743298,0.00019519791641532653,0.050000000000000044,-0.18542998959127566,-0.07416018224695287,0.22749451949289326,-0.325986676128563,-0.34207892723488076,sharpe_ratio
39,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.6695578288654085,0.00020086661962931944,0.050000000000000044,-0.1567617277964326,-0.060552418640694494,0.2150200950313581,-0.2816128354508617,-0.3092543290428955,sharpe_ratio
40,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.567990059123815,0.00018801512941655889,0.050000000000000044,-0.1031172351621995,-0.03306715395162363,0.20470645894958245,-0.1615344924693744,-0.3234030508598241,sharpe_ratio
41,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.330835995758905,0.00020521837318340677,0.050000000000000044,-0.24770679874638224,-0.11052172248168057,0.22681387523711033,-0.48727937109729996,-0.43852621517156465,sharpe_ratio
42,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.428893635659028,0.00020614173549100503,0.050000000000000044,-0.11761517268426647,-0.036668227033465506,0.2255660259343274,-0.16256094809304886,-0.324288025219421,sharpe_ratio
43,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.491287769265606,0.0002063893757607093,0.050000000000000044,-0.14884144359814466,-0.05750373022657651,0.207940317877899,-0.2765395898853164,-0.3137673759312697,sharpe_ratio
44,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.581810778288865,0.00019766728588108983,0.050000000000000044,-0.06737988021225261,-0.013899221344173207,0.20483807898337258,-0.06785467532773266,-0.29410295525422925,sharpe_ratio
45,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.448711841310946,0.00019402286455618608,0.050000000000000044,-0.11274304617450559,-0.035322016647828525,0.21944734827536883,-0.1609589586086292,-0.2920141718767161,sharpe_ratio
46,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.627464767185754,0.00020429501013217354,0.050000000000000044,-0.09702835102978102,-0.023986086059645473,0.2321312226058204,-0.10332985709714713,-0.2848601785200977,sharpe_ratio
47,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.852737754649548,0.00019981440669816062,0.050000000000000044,-0.03560230642838014,0.0011363466123037735,0.19655045927685957,0.005781449794035453,-0.2885877795517192,sharpe_ratio
48,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.559317207256296,0.0002008470204498531,0.050000000000000044,0.06417277608294647,0.05997432861536711,0.23251319178818614,0.25793946637661,-0.2076076231685411,sharpe_ratio
49,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.338741628130412,0.000196739206444287,0.050000000000000044,-0.10561876983356122,-0.035677628345085366,0.19830753224491354,-0.17991060622459273,-0.2992074495000183,sharpe_ratio
50,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,5.814926473265327,0.0002011945953898433,0.050000000000000044,-0.06549589489329699,-0.0111238128670208,0.21350889790221164,-0.052099996657355103,-0.228054194775538,sharpe_ratio
