episode,seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown,validation_selector
40,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,6.068355192907459,0.00018079269072101184,0.050000000000000044,0.020198641503558434,0.026646157894943734,0.20029155527581133,0.13303685149506508,-0.27182448129219194,sharpe_ratio
41,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,6.18088929687258,0.00017327448821243373,0.050000000000000044,-0.1335300234929785,-0.0263531496411038,0.1899762829110694,-0.13871810331945533,-0.3675383672290967,sharpe_ratio
42,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.826943011938257,0.00017803341787126948,0.050000000000000044,-0.08085622533119141,-0.008537206162333666,0.1884554514442497,-0.04530092441957938,-0.33125438870103097,sharpe_ratio
43,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,6.025077883822848,0.0001831427470921043,0.050000000000000044,-0.023286974538456295,0.010464713584997787,0.18857637701002267,0.05549323701579863,-0.28392091679147646,sharpe_ratio
44,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.022244203969318,0.00019487369860671447,0.050000000000000044,0.0015254042676444701,0.020839182104351428,0.20075491812051272,0.1038040925694369,-0.3196320502765221,sharpe_ratio
45,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.7509305620337,0.00017960174050808586,0.050000000000000044,-0.002878258981553694,0.0166834076654494,0.18678597757431376,0.0893183090192722,-0.33320583179192154,sharpe_ratio
46,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.926221487347308,0.00018875667987171743,0.050000000000000044,-0.010628231390744314,0.012505728500886715,0.1774655562008334,0.0704684828346876,-0.2702802087753413,sharpe_ratio
47,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.9579296891805855,0.0001851998059988988,0.050000000000000044,0.10732604603958751,0.050491987432314867,0.1866838128115656,0.27046794615921166,-0.2613647296282071,sharpe_ratio
48,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.967479421174982,0.00018833631480822828,0.050000000000000044,0.04466695004383814,0.03386050335878732,0.19827469532409447,0.17077571751372433,-0.29612243953722994,sharpe_ratio
49,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.921139387688127,0.00019174558329251306,0.050000000000000044,0.10438279340921053,0.0507421759911848,0.19231116462469097,0.26385455098361965,-0.30606387273947055,sharpe_ratio
50,42,profit_sparse_seed42,profit,sparse,0.005,20,1e-06,5.94092323097445,0.0001949745257507245,0.050000000000000044,0.18732102946290352,0.07559138336762383,0.1963418622100469,0.3849988103237812,-0.24221867599907743,sharpe_ratio
