episode,seed,run_name,reward_mode,sentiment_variant,differential_sharpe_eta,differential_sharpe_warmup_steps,differential_sharpe_min_variance,episode_reward,average_loss,epsilon,validation_cumulative_return,validation_annualized_return,validation_annualized_volatility,validation_sharpe_ratio,validation_max_drawdown,validation_selector
11,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,8.192004061261077,0.0007327835348281703,0.050000000000000044,-0.29827065948982723,-0.06826061357414559,0.4635544162946643,-0.14725480153931886,-0.494464788789599,sharpe_ratio
12,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,8.465620531983244,0.0007419424547481618,0.050000000000000044,-0.06994075474546957,0.03739907965477007,0.3835930786336695,0.09749675303835738,-0.38231071268605354,sharpe_ratio
13,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,8.929522374371432,0.0008132422404564698,0.050000000000000044,-0.3025308801631883,-0.09632504934566388,0.3996016475866615,-0.24105268315935532,-0.491439605809985,sharpe_ratio
14,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,8.12605052242656,0.0008589313198905936,0.050000000000000044,-0.3685322461016739,-0.11899429716221332,0.45508478527006424,-0.2614772038392751,-0.49769915570568757,sharpe_ratio
15,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,7.948685493463994,0.0008928132525044223,0.050000000000000044,-0.550764263337173,-0.2686067111393132,0.420586266840466,-0.6386483162114263,-0.5969416045444482,sharpe_ratio
16,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,8.972176618224665,0.0008917011829334484,0.050000000000000044,-0.29777021705677553,-0.09834656772887262,0.3847914632063865,-0.2555840686000966,-0.4995809504925449,sharpe_ratio
17,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,9.134400936535686,0.0009130669031430623,0.050000000000000044,-0.238356779164128,-0.03961323955814444,0.43903879610434304,-0.09022719611487333,-0.5214205338848283,sharpe_ratio
18,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,9.462971625624121,0.00093657086847839,0.050000000000000044,-0.35275663149597025,-0.11048009955070981,0.44980970271693643,-0.24561519879048613,-0.5605531374075213,sharpe_ratio
19,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,8.919615361823874,0.0009159017219326385,0.050000000000000044,-0.5605294435650993,-0.2764308536315715,0.4206553335027498,-0.6571433466200529,-0.62611091421925,sharpe_ratio
20,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,9.439476393964974,0.0009681589825197983,0.050000000000000044,-0.5731237965700378,-0.27457178971201557,0.4596614817506905,-0.5973347792080973,-0.6478526702540308,sharpe_ratio
21,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,9.373628562147728,0.0009808064394542773,0.050000000000000044,-0.4519567833992125,-0.1666651755622739,0.4878708169948228,-0.3416174318211833,-0.5780576199697343,sharpe_ratio
22,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,9.889276221971587,0.0010350777987636808,0.050000000000000044,-0.49068206862609165,-0.2111682469402163,0.44947685252465863,-0.4698089473442494,-0.5867864570750585,sharpe_ratio
23,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,9.072122499194656,0.0010126572334905619,0.050000000000000044,-0.5662099049084832,-0.2690985656448276,0.45733509473262673,-0.5884056761533937,-0.6309436896290979,sharpe_ratio
24,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,9.3211497267168,0.0010519867726217808,0.050000000000000044,-0.6634083246866507,-0.3544944461255528,0.46413888235891115,-0.7637680435732768,-0.7134710197499283,sharpe_ratio
25,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,10.020415365004226,0.0010037608165122847,0.050000000000000044,-0.5770646673117712,-0.2782673965029103,0.4580978595781862,-0.6074409445159541,-0.6363142818391133,sharpe_ratio
26,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,10.116817753076424,0.0010127653209758523,0.050000000000000044,-0.6365483530665327,-0.33230505255775145,0.45368788299174234,-0.7324530035196021,-0.6776851857097047,sharpe_ratio
27,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,9.540533683212766,0.0010083664280039545,0.050000000000000044,-0.6472378253352089,-0.3479201294598978,0.4341927559177195,-0.8013033951350157,-0.6871647830597488,sharpe_ratio
28,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,10.525518234364732,0.0009688139136764921,0.050000000000000044,-0.6351024833766523,-0.32858888442243384,0.4611424122643777,-0.7125540303459453,-0.676402965022266,sharpe_ratio
29,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,10.13880452576624,0.0009736459948265279,0.050000000000000044,-0.56548486701659,-0.26669311494434955,0.46287612605489925,-0.5761651982731952,-0.6391248500494544,sharpe_ratio
30,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,9.733289246471896,0.0009708083324157991,0.050000000000000044,-0.4361553835991061,-0.17374445218660017,0.4380574559018095,-0.3966248030841529,-0.6466508173730102,sharpe_ratio
31,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,9.697719280514459,0.0009611970879561805,0.050000000000000044,-0.5388206553644586,-0.2459745784137487,0.4580541256556061,-0.5369989366686501,-0.5955341425368286,sharpe_ratio
32,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,9.754738917423134,0.0009496763433966196,0.050000000000000044,-0.6690313784613867,-0.34950925922398457,0.4978186908616474,-0.7020814317337863,-0.7215301258057314,sharpe_ratio
33,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,9.452908064802454,0.000968053118434953,0.050000000000000044,-0.6006916085880909,-0.2967036619343557,0.46359967876361513,-0.6399997142483828,-0.6640305144207842,sharpe_ratio
34,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,10.039587655331045,0.0009360664432802105,0.050000000000000044,-0.5793290536592239,-0.28065891771771967,0.4561713844709055,-0.6152488456575251,-0.6310610243049182,sharpe_ratio
35,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,9.879025060351685,0.0009741869889585141,0.050000000000000044,-0.6078784745357357,-0.30687778450030834,0.4518457244714545,-0.6791649624642967,-0.6552111783935527,sharpe_ratio
36,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,9.891612985896524,0.0009804950631324715,0.050000000000000044,-0.5219753778903757,-0.23361908965692335,0.4544222336452888,-0.5141013629172047,-0.577468806447311,sharpe_ratio
37,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,9.995196107109727,0.0009652729211583529,0.050000000000000044,-0.6957576826124366,-0.3828092172532207,0.4765930130085144,-0.8032203721089418,-0.7211486600315313,sharpe_ratio
38,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,9.86261371302085,0.0010132054653777395,0.050000000000000044,-0.6404790159739047,-0.33336124831336744,0.46186145258769196,-0.7217775946566429,-0.6704833535212971,sharpe_ratio
39,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,10.33420210322723,0.0010568285971587872,0.050000000000000044,-0.679146707799913,-0.36469277059117844,0.4805966582854821,-0.7588333466408439,-0.7178766751066845,sharpe_ratio
40,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,9.946946051978324,0.001014972486674447,0.050000000000000044,-0.6045007423806381,-0.2879581735817007,0.4993163304741707,-0.5767048982921191,-0.6672354376037392,sharpe_ratio
41,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,10.111821732549474,0.0010477980344629995,0.050000000000000044,-0.7041960098339197,-0.3996101486081042,0.4465050948510634,-0.8949733232974608,-0.7511168897378362,sharpe_ratio
42,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,9.81142827385887,0.0010277664627314968,0.050000000000000044,-0.6560936738587055,-0.34279957236510794,0.4785828746179402,-0.7162804825366347,-0.7106446196319962,sharpe_ratio
43,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,10.361532396534264,0.001017249210372302,0.050000000000000044,-0.7083516922785584,-0.3995862096701096,0.46274956504653053,-0.8635042360978347,-0.7546133914973387,sharpe_ratio
44,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,10.374251705941814,0.0010273684867276357,0.050000000000000044,-0.7187913681649053,-0.4081612400620982,0.4704798687605886,-0.86754241183016,-0.7686723736766288,sharpe_ratio
45,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,9.794092495079123,0.001030031582574673,0.050000000000000044,-0.6396160936945358,-0.32742651947879575,0.4777969059995011,-0.6852838839419727,-0.7035412708822009,sharpe_ratio
46,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,9.104624379187628,0.0010380029333881356,0.050000000000000044,-0.645574310036046,-0.3316012928899592,0.4823719775158298,-0.6874389648372085,-0.7084426141816873,sharpe_ratio
47,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,10.06852929830372,0.001031958605785703,0.050000000000000044,-0.5833320564129785,-0.27269139738075765,0.4899161387257669,-0.5566083168642013,-0.6572409398458692,sharpe_ratio
48,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,10.426721835894805,0.0010654104624648747,0.050000000000000044,-0.5003842755575787,-0.19818860219345613,0.5029312989358928,-0.3940669483342667,-0.5986742619976738,sharpe_ratio
49,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,9.750538833179892,0.0011240981726312442,0.050000000000000044,-0.5252235720452261,-0.21937170834511222,0.5005674489130884,-0.43824605219825413,-0.6094397835644235,sharpe_ratio
50,42,profit_zero_seed42,profit,zero,0.005,20,1e-06,10.326476002314548,0.0011261772818452166,0.050000000000000044,-0.5571737907590464,-0.2504759734928127,0.4888084171824488,-0.5124215637213997,-0.6217417928916058,sharpe_ratio
